plec,wynagrodzenie_brutto,rok_rozpoczecia,rok_zakonczenia,absence,emerytura_urealniona,emerytura_nominalna,stopa_zastapienia
m,18138,2039,2060,False,2463.0055415731995,5884.61,0.1352786395929004
k,4624,2024,2046,False,2253.697880494916,3810.78,0.15757905562063723
m,18431,2026,2063,False,4137.663101184016,10645.817555166486,0.21700971862180538
m,31824,2026,2060,True,6158.334496873899,14713.48567916817,0.33824167214946993
k,8602,2024,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,5126,2033,2059,False,2448.100335987148,5706.34,0.13661133112220983
m,14148,2024,2056,True,3032.2124910624257,6563.212523549398,0.177668728353484
k,9901,2024,2061,False,2477.9037900358453,6068.21,0.13399322196176247
m,10449,2031,2057,True,2418.2813943666365,5365.22,0.13938246617093747
m,26788,2038,2059,False,2739.556937947605,6385.70368521448,0.15287548246146407
m,8566,2024,2053,False,2358.4965625558334,4740.46,0.14539013835258902
m,18454,2043,2058,False,2433.1927394322543,5533.26,0.1379790669681965
k,27127,2035,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,8880,2025,2048,True,2283.655199226147,4056.92,0.1538653505616367
k,23739,2026,2058,False,4084.775401831268,9289.080956739464,0.2316353692765121
k,11203,2032,2056,False,2403.3675427861226,5202.08,0.14082233891966942
m,15677,2026,2057,False,3150.236646573977,6989.142248004724,0.18157016542590765
k,21193,2024,2056,True,2403.3675427861226,5202.08,0.14082233891966942
k,4757,2025,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,7612,2029,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,5062,2024,2052,True,2343.5449463207156,4595.52,0.1469966183407991
k,8829,2053,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,24989,2032,2059,False,3694.2112965675246,8610.93206849909,0.2061480549845583
k,17634,2037,2059,False,2448.100335987148,5706.34,0.13661133112220983
m,17554,2026,2057,True,3373.559838402022,7484.6090113230075,0.19444184251967725
m,7206,2029,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,12528,2033,2054,True,2373.4507028193652,4889.78,0.1438238270036237
k,5787,2041,2061,True,2477.9037900358453,6068.21,0.13399322196176247
k,39896,2025,2062,False,6786.779176164378,17035.847584541043,0.36139503602508244
m,4804,2027,2044,True,2223.7460049873025,3578.95,0.1615127625747272
k,14845,2032,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,13617,2035,2059,True,2448.100335987148,5706.34,0.13661133112220983
m,22713,2033,2053,True,2534.52452535849,5094.267391452463,0.15624142822602793
k,7382,2038,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,5463,2036,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,4663,2029,2062,False,2492.74542091206,6257.17,0.13273834285868238
k,17209,2028,2056,True,2403.3675427861226,5202.08,0.14082233891966942
k,4992,2024,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,6374,2036,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,9067,2030,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,7190,2034,2055,False,2388.408057312325,5043.61,0.14229690722929264
m,8291,2035,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,4504,2027,2057,False,2418.2813943666365,5365.22,0.13938246617093747
m,31665,2032,2055,False,4204.97578143459,8879.662684134033,0.2505246316014982
k,35269,2025,2061,False,6172.010889225788,15114.815332506121,0.3337529198494355
k,9077,2032,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,5041,2042,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,23352,2034,2060,False,3151.678609646752,7529.986900178553,0.17310346548174232
m,10649,2038,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,5366,2028,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,19639,2025,2059,False,4350.733373574357,10141.236253272846,0.24278395324926574
m,11665,2042,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,6689,2036,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,12172,2032,2060,False,2463.0055415731995,5884.61,0.1352786395929004
k,17645,2026,2053,False,2742.255419410663,5511.796087339741,0.1690470536001957
m,6364,2042,2050,True,2313.6098054841045,4318.21,0.15033116156332627
k,16642,2024,2040,True,2163.6852788799074,3154.78,0.17000466669756245
m,6521,2024,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,5368,2030,2060,True,2463.0055415731995,5884.61,0.1352786395929004
k,15820,2024,2060,False,3195.0845883578227,7633.692414466516,0.1754875046773998
k,17601,2025,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,5493,2026,2052,True,2343.5449463207156,4595.52,0.1469966183407991
k,16292,2032,2057,True,2418.2813943666365,5365.22,0.13938246617093747
m,12237,2026,2057,False,2458.9810451059366,5455.5165968510455,0.14172827162829832
k,5959,2036,2056,False,2403.3675427861226,5202.08,0.14082233891966942
m,21033,2026,2061,False,4555.08047742628,11155.06785012144,0.24631703293719936
m,9196,2032,2055,False,2388.408057312325,5043.61,0.14229690722929264
m,5868,2035,2051,False,2328.5984421532407,4454.84,0.14864435152865602
k,4749,2025,2044,True,2223.7460049873025,3578.95,0.1615127625747272
k,9074,2037,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,30458,2025,2061,True,3190.600737896733,7813.55409421778,0.17253247466003332
m,10945,2036,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,15437,2041,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,34889,2026,2052,True,2769.1442497033318,5430.0890633121835,0.1736919281378926
k,4518,2030,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,11569,2039,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,6033,2047,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,9600,2024,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,9186,2032,2059,False,2448.100335987148,5706.34,0.13661133112220983
m,9983,2028,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,6829,2032,2058,False,2433.1927394322543,5533.26,0.1379790669681965
k,6178,2030,2048,False,2283.655199226147,4056.92,0.1538653505616367
k,12196,2029,2062,False,2492.74542091206,6257.17,0.13273834285868238
k,7351,2030,2057,True,2418.2813943666365,5365.22,0.13938246617093747
m,7101,2034,2061,False,2477.9037900358453,6068.21,0.13399322196176247
k,6345,2034,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,10105,2024,2060,True,2463.0055415731995,5884.61,0.1352786395929004
m,5076,2024,2058,True,2433.1927394322543,5533.26,0.1379790669681965
k,9465,2026,2059,True,2448.100335987148,5706.34,0.13661133112220983
m,5193,2024,2056,False,2403.3675427861226,5202.08,0.14082233891966942
m,9431,2039,2057,True,2418.2813943666365,5365.22,0.13938246617093747
k,5326,2028,2056,False,2403.3675427861226,5202.08,0.14082233891966942
m,8504,2030,2054,True,2373.4507028193652,4889.78,0.1438238270036237
k,8762,2030,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,4933,2035,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,28337,2028,2063,False,4777.605691168082,12292.329581919359,0.25057305086768394
m,11274,2048,2061,True,2477.9037900358453,6068.21,0.13399322196176247
k,9441,2024,2055,False,2388.408057312325,5043.61,0.14229690722929264
m,4669,2032,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,11856,2024,2041,False,2178.8410814519766,3256.3,0.16778936748308737
m,11253,2028,2053,False,2358.4965625558334,4740.46,0.14539013835258902
m,5141,2038,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,5653,2033,2052,True,2343.5449463207156,4595.52,0.1469966183407991
m,12328,2028,2061,True,2477.9037900358453,6068.21,0.13399322196176247
k,12574,2024,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,22703,2030,2062,False,3387.221658095067,8502.441350239438,0.1803690766087418
m,12234,2027,2058,False,2433.1927394322543,5533.26,0.1379790669681965
m,9614,2027,2058,True,2433.1927394322543,5533.26,0.1379790669681965
k,11467,2030,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,8333,2025,2057,False,2418.2813943666365,5365.22,0.13938246617093747
k,37480,2026,2058,False,5805.32481575862,13201.737400194517,0.32920256934212083
k,15225,2028,2056,True,2403.3675427861226,5202.08,0.14082233891966942
m,6100,2029,2058,False,2433.1927394322543,5533.26,0.1379790669681965
k,14007,2041,2055,False,2388.408057312325,5043.61,0.14229690722929264
m,20619,2024,2062,True,4890.006612318262,12274.660066652228,0.26039216393370496
k,9672,2024,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,12756,2025,2046,False,2253.697880494916,3810.78,0.15757905562063723
k,14322,2038,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,20487,2032,2054,True,2526.2829291310813,5204.644750587314,0.153084990781546
m,5428,2029,2058,False,2433.1927394322543,5533.26,0.1379790669681965
k,8563,2038,2059,False,2448.100335987148,5706.34,0.13661133112220983
k,11416,2030,2051,False,2328.5984421532407,4454.84,0.14864435152865602
m,12415,2031,2055,False,2388.408057312325,5043.61,0.14229690722929264
m,12408,2027,2063,False,2636.736331686268,6784.0743051744585,0.13828999496246822
k,10616,2034,2058,False,2433.1927394322543,5533.26,0.1379790669681965
k,7611,2029,2053,False,2358.4965625558334,4740.46,0.14539013835258902
k,7768,2028,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,13326,2044,2054,True,2373.4507028193652,4889.78,0.1438238270036237
m,10364,2039,2056,True,2403.3675427861226,5202.08,0.14082233891966942
k,5239,2025,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,8502,2024,2046,True,2253.697880494916,3810.78,0.15757905562063723
m,22463,2024,2056,True,4780.126998351712,10346.566895364938,0.28008560998564286
k,6454,2028,2056,True,2403.3675427861226,5202.08,0.14082233891966942
k,14984,2029,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,5387,2029,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,6092,2032,2056,True,2403.3675427861226,5202.08,0.14082233891966942
m,9447,2037,2058,False,2433.1927394322543,5533.26,0.1379790669681965
m,8944,2024,2051,True,2328.5984421532407,4454.84,0.14864435152865602
m,37343,2029,2063,False,6780.212662277089,17444.848752228412,0.3556046024181406
k,7238,2024,2056,False,2403.3675427861226,5202.08,0.14082233891966942
m,21890,2025,2061,True,4803.652884868496,11763.803982101412,0.2597586435025122
m,22310,2042,2056,False,2403.3675427861226,5202.08,0.14082233891966942
m,6756,2031,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,9145,2024,2062,False,2492.74542091206,6257.17,0.13273834285868238
k,17049,2032,2058,True,2433.1927394322543,5533.26,0.1379790669681965
m,7308,2024,2056,False,2403.3675427861226,5202.08,0.14082233891966942
m,9743,2032,2055,True,2388.408057312325,5043.61,0.14229690722929264
k,26164,2025,2056,True,2584.256450726752,5593.613360365235,0.15142130002209578
m,7268,2025,2057,False,2418.2813943666365,5365.22,0.13938246617093747
k,9874,2049,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,10571,2025,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,13109,2025,2057,True,2678.652938386287,5942.88255765739,0.15438949885569192
m,16696,2025,2063,False,3965.3420886809276,10202.451815818473,0.20797192759787717
k,18035,2026,2061,True,2477.9037900358453,6068.21,0.13399322196176247
k,6784,2032,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,11510,2031,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,23198,2032,2061,False,3599.9600496404505,8816.045909721404,0.19466867435477483
m,12384,2026,2057,True,2418.2813943666365,5365.22,0.13938246617093747
k,12639,2031,2050,True,2313.6098054841045,4318.21,0.15033116156332627
m,12234,2029,2061,False,2477.9037900358453,6068.21,0.13399322196176247
m,6224,2029,2060,True,2463.0055415731995,5884.61,0.1352786395929004
k,6522,2026,2055,True,2388.408057312325,5043.61,0.14229690722929264
k,4920,2039,2061,False,2477.9037900358453,6068.21,0.13399322196176247
m,5813,2030,2056,True,2403.3675427861226,5202.08,0.14082233891966942
m,8134,2027,2056,True,2403.3675427861226,5202.08,0.14082233891966942
k,21864,2025,2046,False,3048.78189435551,5155.18835418202,0.2131715062004392
m,13814,2024,2062,True,3277.675504625995,8227.463849788839,0.17453575935298
m,6739,2027,2059,False,2448.100335987148,5706.34,0.13661133112220983
m,8500,2024,2058,False,2433.1927394322543,5533.26,0.1379790669681965
m,26308,2027,2063,True,5325.14559520687,13701.09819841264,0.27929010143559174
k,5975,2042,2060,False,2463.0055415731995,5884.61,0.1352786395929004
k,12595,2033,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,8735,2033,2051,True,2328.5984421532407,4454.84,0.14864435152865602
m,4887,2024,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,4937,2025,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,17319,2028,2060,False,3287.6613072667515,7854.876604539716,0.18057220805324967
m,10269,2027,2059,True,2448.100335987148,5706.34,0.13661133112220983
k,8263,2026,2051,False,2328.5984421532407,4454.84,0.14864435152865602
m,12807,2028,2054,True,2373.4507028193652,4889.78,0.1438238270036237
m,7578,2037,2058,False,2433.1927394322543,5533.26,0.1379790669681965
m,25016,2031,2060,True,3837.0746157275726,9167.53424762263,0.2107483013215342
m,49565,2025,2058,False,8298.266830316548,18870.8716647869,0.4705698386094045
m,11555,2030,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,23291,2026,2046,True,3430.055739704685,5799.8846805860985,0.23983025802469798
m,11964,2024,2061,True,2792.1151319026826,6837.691210084505,0.1509842731248334
k,8285,2029,2059,True,2448.100335987148,5706.34,0.13661133112220983
m,29223,2042,2063,False,2660.9057928969423,6846.260053062411,0.13955762063626176
m,14969,2024,2058,False,3472.796513310619,7897.395764761664,0.19693188086234897
k,8547,2025,2041,False,2178.8410814519766,3256.3,0.16778936748308737
m,9549,2026,2038,False,2132.985621824678,2960.16,0.17477382478336007
m,6906,2024,2060,False,2463.0055415731995,5884.61,0.1352786395929004
k,21743,2029,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,27569,2025,2060,False,5084.217925427843,12147.207605161115,0.27924666539987003
m,30283,2027,2062,False,6164.329367187209,15473.403927614121,0.32824967129461496
m,4903,2024,2054,True,2373.4507028193652,4889.78,0.1438238270036237
k,4568,2031,2052,False,2343.5449463207156,4595.52,0.1469966183407991
m,22153,2024,2055,False,4846.887396817342,10235.189782005164,0.28876853104902894
k,9005,2031,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,10712,2030,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,31593,2024,2055,True,6082.624444084629,12844.700208787628,0.36239144461961353
k,11027,2026,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,9786,2025,2043,False,2208.7485578983856,3468.11,0.1635517522543064
k,5574,2024,2059,False,2448.100335987148,5706.34,0.13661133112220983
m,12075,2029,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,31077,2034,2063,True,4331.747521999611,11145.178494850465,0.22718894407348988
m,12101,2026,2045,False,2238.716518488004,3693.12,0.159521339227325
k,14872,2025,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,37985,2024,2057,True,3549.261095592676,7874.421338912509,0.20456873453216845
k,6594,2026,2056,False,2403.3675427861226,5202.08,0.14082233891966942
m,4790,2026,2059,False,2448.100335987148,5706.34,0.13661133112220983
m,32471,2037,2061,True,3606.737214573683,8832.642704231694,0.19503515111986222
k,4894,2024,2056,False,2403.3675427861226,5202.08,0.14082233891966942
k,23123,2024,2057,True,2507.580300910056,5563.339325766208,0.14452938656216419
k,25903,2030,2059,False,3616.20493752654,8429.105041107077,0.2017950665110328
m,5934,2032,2053,True,2358.4965625558334,4740.46,0.14539013835258902
k,13785,2030,2061,False,2477.9037900358453,6068.21,0.13399322196176247
k,10292,2030,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,41017,2027,2060,False,7317.516372548897,17483.001679955913,0.401908823739352
k,6384,2026,2047,False,2268.6937823038925,3932.04,0.1557004309832786
k,21504,2024,2059,True,2448.100335987148,5706.34,0.13661133112220983
k,6272,2036,2059,False,2448.100335987148,5706.34,0.13661133112220983
m,21414,2027,2059,True,4033.7675795436194,9402.412536564343,0.2250963125891917
m,11402,2028,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,6767,2034,2059,True,2448.100335987148,5706.34,0.13661133112220983
k,8072,2026,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,6644,2027,2045,True,2238.716518488004,3693.12,0.159521339227325
m,8838,2042,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,17550,2033,2054,True,2373.4507028193652,4889.78,0.1438238270036237
k,4730,2027,2050,True,2313.6098054841045,4318.21,0.15033116156332627
m,7715,2037,2050,False,2313.6098054841045,4318.21,0.15033116156332627
k,23342,2032,2052,False,2371.070858586646,4649.496297973257,0.1487231548965369
m,10102,2024,2054,True,2373.4507028193652,4889.78,0.1438238270036237
k,7612,2025,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,11506,2027,2058,True,2433.1927394322543,5533.26,0.1379790669681965
k,8268,2024,2060,True,2463.0055415731995,5884.61,0.1352786395929004
m,18383,2026,2056,True,3464.8362055569755,7499.624925161866,0.20301777807752758
m,16678,2026,2062,True,3517.3696156775172,8829.13251128396,0.18729943703424226
m,6101,2039,2062,False,2492.74542091206,6257.17,0.13273834285868238
k,6118,2036,2060,True,2463.0055415731995,5884.61,0.1352786395929004
m,12289,2027,2059,False,2448.100335987148,5706.34,0.13661133112220983
m,15714,2034,2060,False,2463.0055415731995,5884.61,0.1352786395929004
k,6919,2040,2055,True,2388.408057312325,5043.61,0.14229690722929264
m,6255,2029,2043,False,2208.7485578983856,3468.11,0.1635517522543064
k,10368,2027,2056,True,2403.3675427861226,5202.08,0.14082233891966942
k,9527,2037,2058,True,2433.1927394322543,5533.26,0.1379790669681965
m,14201,2030,2054,False,2373.4507028193652,4889.78,0.1438238270036237
k,14513,2025,2046,True,2253.697880494916,3810.78,0.15757905562063723
k,26670,2025,2051,True,2362.5875515163957,4519.864540605354,0.15081402107273204
